body_type,body_type_name,local_body_code,local_body_name,assembly_constituency_no,assembly_constituency,mapped_wards_in_constituency,total_mapped_wards,dominant_share,split_constituencies,udf_wins,ldf_wins,nda_wins,oth_wins,ruling_front,ruling_front_count,second_front,second_front_count,third_front,third_front_count
G,Grama Panchayat,G11010,Edacheri Grama Panchayat,22,Nadapuram,18,18,1.0000,1,4,14,0,0,LDF,14,UDF,4,,
G,Grama Panchayat,G11011,Nadapuram Grama Panchayat,22,Nadapuram,24,24,1.0000,1,17,5,0,2,UDF,17,LDF,5,OTH,2
G,Grama Panchayat,G11012,Kunnummal Grama Panchayat,21,Kuttiady,15,15,1.0000,1,6,9,0,0,LDF,9,UDF,6,,
G,Grama Panchayat,G11013,Velom Grama Panchayat,21,Kuttiady,18,18,1.0000,1,13,4,0,1,UDF,13,LDF,4,OTH,1
G,Grama Panchayat,G11014,Kayakkody Grama Panchayat,22,Nadapuram,17,17,1.0000,1,9,8,0,0,UDF,9,LDF,8,,
G,Grama Panchayat,G11015,Kavilumpara Grama Panchayat,22,Nadapuram,17,17,1.0000,1,7,10,0,0,LDF,10,UDF,7,,
G,Grama Panchayat,G11016,Kuttiadi Grama Panchayat,21,Kuttiady,14,15,0.9333,2,7,8,0,0,LDF,8,UDF,7,,
G,Grama Panchayat,G11017,Maruthonkara Grama Panchayat,22,Nadapuram,13,15,0.8667,2,5,9,0,1,LDF,9,UDF,5,OTH,1
G,Grama Panchayat,G11019,Ayancheri Grama Panchayat,21,Kuttiady,18,18,1.0000,1,12,6,0,0,UDF,12,LDF,6,,
G,Grama Panchayat,G11020,Villiappally Grama Panchayat,21,Kuttiady,21,21,1.0000,1,9,12,0,0,LDF,12,UDF,9,,
G,Grama Panchayat,G11021,Maniyur Grama Panchayat,21,Kuttiady,23,23,1.0000,1,10,11,0,2,LDF,11,UDF,10,OTH,2
G,Grama Panchayat,G11022,Thiruvallur Grama Panchayat,21,Kuttiady,22,22,1.0000,1,11,11,0,0,UDF,11,LDF,11,,
G,Grama Panchayat,G11023,Thurayur Grama Panchayat,24,Perambra,14,14,1.0000,1,9,5,0,0,UDF,9,LDF,5,,
G,Grama Panchayat,G11024,Keezhariyur Grama Panchayat,24,Perambra,14,14,1.0000,1,5,9,0,0,LDF,9,UDF,5,,
G,Grama Panchayat,G11025,Thikkodi Grama Panchayat,23,Koyilandy,18,18,1.0000,1,12,5,0,1,UDF,12,LDF,5,OTH,1
G,Grama Panchayat,G11027,Meppayur Grama Panchayat,24,Perambra,19,19,1.0000,1,6,13,0,0,LDF,13,UDF,6,,
G,Grama Panchayat,G11028,Cheruvannur Grama Panchayat,24,Perambra,17,17,1.0000,1,12,5,0,0,UDF,12,LDF,5,,
G,Grama Panchayat,G11029,Nochad Grama Panchayat,24,Perambra,18,18,1.0000,1,6,12,0,0,LDF,12,UDF,6,,
G,Grama Panchayat,G11030,Changaroth Grama Panchayat,24,Perambra,20,20,1.0000,1,17,1,0,2,UDF,17,OTH,2,LDF,1
G,Grama Panchayat,G11031,Kayanna Grama Panchayat,25,Balussery,13,14,0.9286,2,3,10,0,1,LDF,10,UDF,3,OTH,1
G,Grama Panchayat,G11032,Koothali Grama Panchayat,24,Perambra,14,14,1.0000,1,10,2,0,2,UDF,10,LDF,2,OTH,2
G,Grama Panchayat,G11033,Perambra Grama Panchayat,24,Perambra,21,21,1.0000,1,10,8,1,2,UDF,10,LDF,8,OTH,2
G,Grama Panchayat,G11034,Chakkittapara Grama Panchayat,24,Perambra,16,16,1.0000,1,9,7,0,0,UDF,9,LDF,7,,
G,Grama Panchayat,G11035,Balussery Grama Panchayat,25,Balussery,18,18,1.0000,1,7,7,2,2,UDF,7,LDF,7,NDA,2
G,Grama Panchayat,G11036,Naduvannur Grama Panchayat,25,Balussery,18,18,1.0000,1,10,7,0,1,UDF,10,LDF,7,OTH,1
G,Grama Panchayat,G11037,Kottur Grama Panchayat,25,Balussery,20,20,1.0000,1,7,10,0,3,LDF,10,UDF,7,OTH,3
G,Grama Panchayat,G11038,Ulliyeri Grama Panchayat,25,Balussery,21,21,1.0000,1,6,15,0,0,LDF,15,UDF,6,,
G,Grama Panchayat,G11039,Unnikulam Grama Panchayat,25,Balussery,24,24,1.0000,1,13,9,2,0,UDF,13,LDF,9,NDA,2
G,Grama Panchayat,G11040,Panangad Grama Panchayat,25,Balussery,21,21,1.0000,1,8,13,0,0,LDF,13,UDF,8,,
G,Grama Panchayat,G11041,Koorachundu Grama Panchayat,25,Balussery,14,14,1.0000,1,9,4,0,1,UDF,9,LDF,4,OTH,1
G,Grama Panchayat,G11042,Chemanchery Grama Panchayat,23,Koyilandy,21,21,1.0000,1,10,9,1,1,UDF,10,LDF,9,NDA,1
G,Grama Panchayat,G11043,Arikkulam Grama Panchayat,24,Perambra,15,15,1.0000,1,5,8,0,2,LDF,8,UDF,5,OTH,2
G,Grama Panchayat,G11044,Moodadi Grama Panchayat,23,Koyilandy,20,20,1.0000,1,9,10,0,1,LDF,10,UDF,9,OTH,1
G,Grama Panchayat,G11045,Chengottukavu Grama Panchayat,23,Koyilandy,18,18,1.0000,1,9,5,4,0,UDF,9,LDF,5,NDA,4
G,Grama Panchayat,G11046,Atholi Grama Panchayat,25,Balussery,19,19,1.0000,1,6,12,0,1,LDF,12,UDF,6,OTH,1
G,Grama Panchayat,G11047,Kakkodi Grama Panchayat,26,Elathur,24,24,1.0000,1,6,17,0,1,LDF,17,UDF,6,OTH,1
G,Grama Panchayat,G11048,Chelannur Grama Panchayat,26,Elathur,24,24,1.0000,1,11,12,0,1,LDF,12,UDF,11,OTH,1
G,Grama Panchayat,G11049,Kakkur Grama Panchayat,26,Elathur,17,17,1.0000,1,10,5,1,1,UDF,10,LDF,5,NDA,1
G,Grama Panchayat,G11050,Nanminda Grama Panchayat,26,Elathur,18,18,1.0000,1,8,8,2,0,UDF,8,LDF,8,NDA,2
G,Grama Panchayat,G11051,Narikunni Grama Panchayat,31,Koduvally,17,17,1.0000,1,13,2,0,2,UDF,13,LDF,2,OTH,2
G,Grama Panchayat,G11052,Thalakulathur Grama Panchayat,26,Elathur,19,19,1.0000,1,12,7,0,0,UDF,12,LDF,7,,
G,Grama Panchayat,G11053,Thiruvambadi Grama Panchayat,32,Thiruvambady,19,19,1.0000,1,9,8,0,2,UDF,9,LDF,8,OTH,2
G,Grama Panchayat,G11054,Koodaranhi Grama Panchayat,32,Thiruvambady,15,15,1.0000,1,8,6,0,1,UDF,8,LDF,6,OTH,1
G,Grama Panchayat,G11055,Kizhakkoth Grama Panchayat,31,Koduvally,20,20,1.0000,1,14,1,0,5,UDF,14,OTH,5,LDF,1
G,Grama Panchayat,G11056,Madavoor Grama Panchayat,31,Koduvally,19,19,1.0000,1,13,5,0,1,UDF,13,LDF,5,OTH,1
G,Grama Panchayat,G11058,Puthuppadi Grama Panchayat,32,Thiruvambady,24,24,1.0000,1,19,2,0,3,UDF,19,OTH,3,LDF,2
G,Grama Panchayat,G11059,Thamarassery Grama Panchayat,31,Koduvally,22,22,1.0000,1,16,4,0,2,UDF,16,LDF,4,OTH,2
G,Grama Panchayat,G11060,Omassery Grama Panchayat,31,Koduvally,20,22,0.9091,3,16,5,0,1,UDF,16,LDF,5,OTH,1
G,Grama Panchayat,G11061,Kattippara Grama Panchayat,31,Koduvally,12,17,0.7059,2,9,8,0,0,UDF,9,LDF,8,,
G,Grama Panchayat,G11062,Kodanchery Grama Panchayat,32,Thiruvambady,17,21,0.8095,2,18,3,0,0,UDF,18,LDF,3,,
G,Grama Panchayat,G11063,Kodiyathur Grama Panchayat,32,Thiruvambady,19,19,1.0000,1,11,4,0,4,UDF,11,LDF,4,OTH,4
G,Grama Panchayat,G11064,Kuruvattoor Grama Panchayat,26,Elathur,21,21,1.0000,1,10,9,1,1,UDF,10,LDF,9,NDA,1
G,Grama Panchayat,G11065,Mavoor Grama Panchayat,30,Kunnamangalam,19,19,1.0000,1,10,5,0,4,UDF,10,LDF,5,OTH,4
G,Grama Panchayat,G11066,Karassery Grama Panchayat,32,Thiruvambady,20,20,1.0000,1,6,11,0,3,LDF,11,UDF,6,OTH,3
G,Grama Panchayat,G11067,Kunnamangalam Grama Panchayat,30,Kunnamangalam,24,24,1.0000,1,16,5,2,1,UDF,16,LDF,5,NDA,2
G,Grama Panchayat,G11068,Chathamangalam Grama Panchayat,30,Kunnamangalam,24,24,1.0000,1,10,8,2,4,UDF,10,LDF,8,OTH,4
G,Grama Panchayat,G11070,Peruvayal Grama Panchayat,30,Kunnamangalam,22,24,0.9167,3,12,9,0,3,UDF,12,LDF,9,OTH,3
G,Grama Panchayat,G11071,Perumanna Grama Panchayat,30,Kunnamangalam,22,22,1.0000,1,14,7,0,1,UDF,14,LDF,7,OTH,1
G,Grama Panchayat,G11072,Kadalundi Grama Panchayat,29,Beypore,23,23,1.0000,1,9,13,1,1,LDF,13,UDF,9,NDA,1
G,Grama Panchayat,G11075,Olavanna Grama Panchayat,30,Kunnamangalam,24,24,1.0000,1,8,15,1,0,LDF,15,UDF,8,NDA,1
G,Grama Panchayat,G12002,Vellamunda Grama Panchayat,17,Mananthavady,24,24,1.0000,1,16,7,0,1,UDF,16,LDF,7,OTH,1
G,Grama Panchayat,G12003,Thirunelly Grama Panchayat,17,Mananthavady,19,19,1.0000,1,2,15,1,1,LDF,15,UDF,2,NDA,1
G,Grama Panchayat,G12004,Thondernad Grama Panchayat,17,Mananthavady,17,17,1.0000,1,13,3,1,0,UDF,13,LDF,3,NDA,1
G,Grama Panchayat,G12005,Edavaka Grama Panchayat,17,Mananthavady,21,21,1.0000,1,15,6,0,0,UDF,15,LDF,6,,
G,Grama Panchayat,G12006,Thavinhal Grama Panchayat,17,Mananthavady,23,23,1.0000,1,15,8,0,0,UDF,15,LDF,8,,
G,Grama Panchayat,G12008,Noolpuzha Grama Panchayat,18,Sulthan Bathery,19,19,1.0000,1,10,7,2,0,UDF,10,LDF,7,NDA,2
G,Grama Panchayat,G12009,Nenmeni Grama Panchayat,18,Sulthan Bathery,24,24,1.0000,1,12,10,1,1,UDF,12,LDF,10,NDA,1
G,Grama Panchayat,G12010,Ambalavayal Grama Panchayat,18,Sulthan Bathery,21,22,0.9545,2,16,5,1,0,UDF,16,LDF,5,NDA,1
G,Grama Panchayat,G12011,Meenangadi Grama Panchayat,18,Sulthan Bathery,20,21,0.9524,2,7,12,0,2,LDF,12,UDF,7,OTH,2
G,Grama Panchayat,G12012,Vengappally Grama Panchayat,19,Kalpetta,14,14,1.0000,1,9,3,1,1,UDF,9,LDF,3,NDA,1
G,Grama Panchayat,G12013,Vythiri Grama Panchayat,19,Kalpetta,15,15,1.0000,1,5,6,0,4,LDF,6,UDF,5,OTH,4
G,Grama Panchayat,G12014,Pozhuthana Grama Panchayat,19,Kalpetta,15,15,1.0000,1,9,6,0,0,UDF,9,LDF,6,,
G,Grama Panchayat,G12015,Thariode Grama Panchayat,19,Kalpetta,14,14,1.0000,1,9,3,0,2,UDF,9,LDF,3,OTH,2
G,Grama Panchayat,G12016,Meppadi Grama Panchayat,19,Kalpetta,23,23,1.0000,1,13,9,0,1,UDF,13,LDF,9,OTH,1
G,Grama Panchayat,G12018,Kottathara Grama Panchayat,19,Kalpetta,14,14,1.0000,1,6,4,1,3,UDF,6,LDF,4,OTH,3
G,Grama Panchayat,G12019,Muttil Grama Panchayat,19,Kalpetta,22,22,1.0000,1,10,11,0,1,LDF,11,UDF,10,OTH,1
G,Grama Panchayat,G12020,Padinharathara Grama Panchayat,19,Kalpetta,18,18,1.0000,1,13,2,0,3,UDF,13,OTH,3,LDF,2
G,Grama Panchayat,G12021,Panamaram Grama Panchayat,17,Mananthavady,24,24,1.0000,1,15,8,1,0,UDF,15,LDF,8,NDA,1
G,Grama Panchayat,G12022,Kaniyambetta Grama Panchayat,19,Kalpetta,21,21,1.0000,1,17,2,1,1,UDF,17,LDF,2,NDA,1
G,Grama Panchayat,G12023,Poothadi Grama Panchayat,18,Sulthan Bathery,23,23,1.0000,1,8,9,3,3,LDF,9,UDF,8,NDA,3
G,Grama Panchayat,G12024,Pulpally Grama Panchayat,18,Sulthan Bathery,21,21,1.0000,1,8,8,4,1,UDF,8,LDF,8,NDA,4
G,Grama Panchayat,G12025,Mullankolly Grama Panchayat,18,Sulthan Bathery,19,19,1.0000,1,13,2,1,3,UDF,13,OTH,3,LDF,2
G,Grama Panchayat,G13001,Cheruthazham Grama Panchayat,7,Kalliasseri,19,19,1.0000,1,0,19,0,0,LDF,19,,,,
G,Grama Panchayat,G13002,Madayi Grama Panchayat,7,Kalliasseri,22,22,1.0000,1,17,4,0,1,UDF,17,LDF,4,OTH,1
G,Grama Panchayat,G13003,Ezhome Grama Panchayat,7,Kalliasseri,15,15,1.0000,1,2,13,0,0,LDF,13,UDF,2,,
G,Grama Panchayat,G13004,Cherukunnu Grama Panchayat,7,Kalliasseri,14,14,1.0000,1,2,12,0,0,LDF,12,UDF,2,,
G,Grama Panchayat,G13005,Mattool Grama Panchayat,7,Kalliasseri,17,17,1.0000,1,18,1,0,0,UDF,18,LDF,1,,
G,Grama Panchayat,G13006,Kannapuram Grama Panchayat,7,Kalliasseri,15,15,1.0000,1,0,15,0,0,LDF,15,,,,
G,Grama Panchayat,G13007,Kalliasseri Grama Panchayat,7,Kalliasseri,20,20,1.0000,1,0,20,0,0,LDF,20,,,,
G,Grama Panchayat,G13008,Narath Grama Panchayat,10,Azhikode,18,18,1.0000,1,11,7,0,0,UDF,11,LDF,7,,
G,Grama Panchayat,G13009,Cherupuzha Grama Panchayat,6,Payyanur,20,20,1.0000,1,13,6,0,1,UDF,13,LDF,6,OTH,1
G,Grama Panchayat,G13010,Perongome Vayakkara Grama Panchayat,6,Payyanur,19,19,1.0000,1,7,12,0,0,LDF,12,UDF,7,,
G,Grama Panchayat,G13011,Eramam Kuttur Grama Panchayat,6,Payyanur,19,19,1.0000,1,1,17,0,1,LDF,17,UDF,1,OTH,1
G,Grama Panchayat,G13012,Kankol-Alappadamba Grama Panchayat,6,Payyanur,15,15,1.0000,1,0,15,0,0,LDF,15,,,,
G,Grama Panchayat,G13013,Karvellur-Peralam Grama Panchayat,6,Payyanur,15,15,1.0000,1,0,16,0,0,LDF,16,,,,
G,Grama Panchayat,G13014,Kunhimangalam Grama Panchayat,7,Kalliasseri,15,15,1.0000,1,4,11,0,0,LDF,11,UDF,4,,
G,Grama Panchayat,G13015,Ramanthali Grama Panchayat,6,Payyanur,18,18,1.0000,1,7,11,0,0,LDF,11,UDF,7,,
G,Grama Panchayat,G13016,Udayagiri Grama Panchayat,9,Irikkur,15,15,1.0000,1,11,3,0,1,UDF,11,LDF,3,OTH,1
G,Grama Panchayat,G13017,Alakode Grama Panchayat,9,Irikkur,21,21,1.0000,1,14,5,1,1,UDF,14,LDF,5,NDA,1
G,Grama Panchayat,G13018,Naduvil Grama Panchayat,9,Irikkur,20,20,1.0000,1,14,4,0,2,UDF,14,LDF,4,OTH,2
G,Grama Panchayat,G13019,Chapparapadavu Grama Panchayat,8,Taliparamba,12,20,0.6000,2,11,8,0,1,UDF,11,LDF,8,OTH,1
G,Grama Panchayat,G13020,Chengalayi Grama Panchayat,9,Irikkur,20,20,1.0000,1,9,11,0,0,LDF,11,UDF,9,,
G,Grama Panchayat,G13021,Kurumathur Grama Panchayat,8,Taliparamba,20,20,1.0000,1,5,14,0,1,LDF,14,UDF,5,OTH,1
G,Grama Panchayat,G13022,Pariyaram Grama Panchayat,8,Taliparamba,21,21,1.0000,1,8,13,0,0,LDF,13,UDF,8,,
G,Grama Panchayat,G13023,Pattuvam Grama Panchayat,7,Kalliasseri,14,14,1.0000,1,5,9,0,0,LDF,9,UDF,5,,
G,Grama Panchayat,G13024,Kadannappally Panapuzha Grama Panchayat,7,Kalliasseri,16,16,1.0000,1,1,15,0,0,LDF,15,UDF,1,,
G,Grama Panchayat,G13025,Irikkur Grama Panchayat,9,Irikkur,13,14,0.9286,2,12,1,0,1,UDF,12,LDF,1,OTH,1
G,Grama Panchayat,G13026,Eruvessy Grama Panchayat,9,Irikkur,15,15,1.0000,1,8,2,0,5,UDF,8,OTH,5,LDF,2
G,Grama Panchayat,G13027,Malappattam Grama Panchayat,8,Taliparamba,14,14,1.0000,1,1,13,0,0,LDF,13,UDF,1,,
G,Grama Panchayat,G13028,Payyavoor Grama Panchayat,9,Irikkur,17,17,1.0000,1,13,4,0,0,UDF,13,LDF,4,,
G,Grama Panchayat,G13029,Mayyil Grama Panchayat,8,Taliparamba,19,19,1.0000,1,4,14,0,1,LDF,14,UDF,4,OTH,1
G,Grama Panchayat,G13032,Ulikkal Grama Panchayat,9,Irikkur,22,22,1.0000,1,15,5,0,2,UDF,15,LDF,5,OTH,2
G,Grama Panchayat,G13033,Kuttiatoor Grama Panchayat,8,Taliparamba,18,18,1.0000,1,2,15,0,1,LDF,15,UDF,2,OTH,1
G,Grama Panchayat,G13034,Chirakkal Grama Panchayat,10,Azhikode,24,24,1.0000,1,8,14,1,1,LDF,14,UDF,8,NDA,1
G,Grama Panchayat,G13037,Valapattanam Grama Panchayat,10,Azhikode,14,14,1.0000,1,10,1,1,2,UDF,10,OTH,2,LDF,1
G,Grama Panchayat,G13038,Azhikode Grama Panchayat,10,Azhikode,22,22,1.0000,1,7,15,1,1,LDF,15,UDF,7,NDA,1
G,Grama Panchayat,G13039,Pappinisseri Grama Panchayat,10,Azhikode,22,22,1.0000,1,4,16,1,1,LDF,16,UDF,4,NDA,1
G,Grama Panchayat,G13040,Kolacherry Grama Panchayat,8,Taliparamba,19,19,1.0000,1,13,5,1,0,UDF,13,LDF,5,NDA,1
G,Grama Panchayat,G13041,Munderi Grama Panchayat,11,Kannur,22,22,1.0000,1,11,11,0,0,UDF,11,LDF,11,,
G,Grama Panchayat,G13045,Chembilode Grama Panchayat,12,Dharmadom,21,21,1.0000,1,10,11,0,0,LDF,11,UDF,10,,
G,Grama Panchayat,G13046,Kadambur Grama Panchayat,12,Dharmadom,14,15,0.9333,2,7,7,0,1,UDF,7,LDF,7,OTH,1
G,Grama Panchayat,G13047,Peralassery Grama Panchayat,12,Dharmadom,19,19,1.0000,1,4,15,0,0,LDF,15,UDF,4,,
G,Grama Panchayat,G13048,Muzhappilangad Grama Panchayat,12,Dharmadom,16,16,1.0000,1,2,11,0,4,LDF,11,OTH,4,UDF,2
G,Grama Panchayat,G13049,Vengad Grama Panchayat,12,Dharmadom,23,23,1.0000,1,7,16,0,0,LDF,16,UDF,7,,
G,Grama Panchayat,G13050,Dharmadam Grama Panchayat,12,Dharmadom,20,20,1.0000,1,2,15,3,0,LDF,15,NDA,3,UDF,2
G,Grama Panchayat,G13051,Eranholi Grama Panchayat,13,Thalassery,18,18,1.0000,1,2,16,0,0,LDF,16,UDF,2,,
G,Grama Panchayat,G13052,Pinarayi Grama Panchayat,12,Dharmadom,21,21,1.0000,1,0,21,0,0,LDF,21,,,,
G,Grama Panchayat,G13053,New Mahe Grama Panchayat,13,Thalassery,14,14,1.0000,1,5,9,0,0,LDF,9,UDF,5,,
G,Grama Panchayat,G13054,Anjarakandy Grama Panchayat,12,Dharmadom,17,17,1.0000,1,6,11,0,0,LDF,11,UDF,6,,
G,Grama Panchayat,G13055,Triprangottoor Grama Panchayat,14,Kuthuparamba,19,19,1.0000,1,10,4,4,1,UDF,10,LDF,4,NDA,4
G,Grama Panchayat,G13056,Chittariparamba Grama Panchayat,15,Mattanur,16,17,0.9412,2,2,14,1,0,LDF,14,UDF,2,NDA,1
G,Grama Panchayat,G13057,Pattiam Grama Panchayat,14,Kuthuparamba,20,20,1.0000,1,2,16,2,0,LDF,16,UDF,2,NDA,2
G,Grama Panchayat,G13058,Kunnothuparamba Grama Panchayat,14,Kuthuparamba,23,23,1.0000,1,11,9,3,0,UDF,11,LDF,9,NDA,3
G,Grama Panchayat,G13059,Mangattidam Grama Panchayat,15,Mattanur,21,21,1.0000,1,1,19,0,1,LDF,19,UDF,1,OTH,1
G,Grama Panchayat,G13060,Kottayam Grama Panchayat,14,Kuthuparamba,15,15,1.0000,1,1,14,0,0,LDF,14,UDF,1,,
G,Grama Panchayat,G13061,Chokli Grama Panchayat,13,Thalassery,19,19,1.0000,1,1,18,0,0,LDF,18,UDF,1,,
G,Grama Panchayat,G13065,Panniyannur Grama Panchayat,13,Thalassery,16,16,1.0000,1,0,16,0,0,LDF,16,,,,
G,Grama Panchayat,G13066,Mokeri Grama Panchayat,14,Kuthuparamba,15,15,1.0000,1,2,12,1,0,LDF,12,UDF,2,NDA,1
G,Grama Panchayat,G13067,Kadirur Grama Panchayat,13,Thalassery,20,20,1.0000,1,0,20,0,0,LDF,20,,,,
G,Grama Panchayat,G13068,Aralam Grama Panchayat,16,Peravoor,19,19,1.0000,1,13,6,0,0,UDF,13,LDF,6,,
G,Grama Panchayat,G13069,Ayyankunnu Grama Panchayat,16,Peravoor,16,16,1.0000,1,14,1,1,0,UDF,14,LDF,1,NDA,1
G,Grama Panchayat,G13070,Keezhallur Grama Panchayat,15,Mattanur,16,16,1.0000,1,4,12,0,0,LDF,12,UDF,4,,
G,Grama Panchayat,G13071,Thillankery Grama Panchayat,15,Mattanur,14,14,1.0000,1,2,10,2,0,LDF,10,UDF,2,NDA,2
G,Grama Panchayat,G13072,Koodali Grama Panchayat,15,Mattanur,20,20,1.0000,1,8,12,0,0,LDF,12,UDF,8,,
G,Grama Panchayat,G13073,Payam Grama Panchayat,16,Peravoor,19,19,1.0000,1,6,13,0,0,LDF,13,UDF,6,,
G,Grama Panchayat,G13075,Kanichar Grama Panchayat,16,Peravoor,14,14,1.0000,1,12,2,0,0,UDF,12,LDF,2,,
G,Grama Panchayat,G13076,Kelakam Grama Panchayat,16,Peravoor,14,14,1.0000,1,9,5,0,0,UDF,9,LDF,5,,
G,Grama Panchayat,G13077,Kottiyoor Grama Panchayat,16,Peravoor,14,14,1.0000,1,11,2,1,0,UDF,11,LDF,2,NDA,1
G,Grama Panchayat,G13078,Muzhakkunnu Grama Panchayat,16,Peravoor,16,16,1.0000,1,5,8,2,1,LDF,8,UDF,5,NDA,2
G,Grama Panchayat,G13079,Kolayad Grama Panchayat,15,Mattanur,12,15,0.8000,2,7,8,0,0,LDF,8,UDF,7,,
G,Grama Panchayat,G13080,Malur Grama Panchayat,15,Mattanur,16,16,1.0000,1,4,11,0,1,LDF,11,UDF,4,OTH,1
G,Grama Panchayat,G13081,Peravoor Grama Panchayat,16,Peravoor,17,18,0.9444,2,6,10,1,0,LDF,10,UDF,6,NDA,1
G,Grama Panchayat,G14001,Kumbadaje Grama Panchayat,2,Kasaragod,14,14,1.0000,1,5,1,7,1,NDA,7,UDF,5,LDF,1
G,Grama Panchayat,G14002,Beloor Grama Panchayat,2,Kasaragod,14,14,1.0000,1,0,2,6,6,NDA,6,OTH,6,LDF,2
G,Grama Panchayat,G14003,Karaduka Grama Panchayat,2,Kasaragod,14,16,0.8750,2,4,3,8,1,NDA,8,UDF,4,LDF,3
G,Grama Panchayat,G14004,Muliyar Grama Panchayat,3,Udma,18,18,1.0000,1,12,3,3,0,UDF,12,LDF,3,NDA,3
G,Grama Panchayat,G14005,Delampadi Grama Panchayat,3,Udma,17,17,1.0000,1,4,5,5,3,LDF,5,NDA,5,UDF,4
G,Grama Panchayat,G14006,Bedadka Grama Panchayat,3,Udma,19,19,1.0000,1,2,17,0,0,LDF,17,UDF,2,,
G,Grama Panchayat,G14007,Kuttikol Grama Panchayat,3,Udma,17,17,1.0000,1,5,10,2,0,LDF,10,UDF,5,NDA,2
G,Grama Panchayat,G14008,Manjeswaram Grama Panchayat,1,Manjeshwaram,24,24,1.0000,1,13,0,6,5,UDF,13,NDA,6,OTH,5
G,Grama Panchayat,G14009,Vorkady Grama Panchayat,1,Manjeshwaram,18,18,1.0000,1,10,4,2,2,UDF,10,LDF,4,NDA,2
G,Grama Panchayat,G14010,Meenja Grama Panchayat,1,Manjeshwaram,17,17,1.0000,1,9,1,7,0,UDF,9,NDA,7,LDF,1
G,Grama Panchayat,G14011,Mangalpaddy Grama Panchayat,1,Manjeshwaram,24,24,1.0000,1,19,2,3,0,UDF,19,NDA,3,LDF,2
G,Grama Panchayat,G14012,Paivalike Grama Panchayat,1,Manjeshwaram,21,21,1.0000,1,7,5,5,4,UDF,7,LDF,5,NDA,5
G,Grama Panchayat,G14013,Puthige Grama Panchayat,1,Manjeshwaram,16,16,1.0000,1,5,5,2,4,UDF,5,LDF,5,OTH,4
G,Grama Panchayat,G14014,Enmakaje Grama Panchayat,1,Manjeshwaram,17,17,1.0000,1,8,4,6,0,UDF,8,NDA,6,LDF,4
G,Grama Panchayat,G14015,Kumbala Grama Panchayat,1,Manjeshwaram,24,24,1.0000,1,15,3,5,1,UDF,15,NDA,5,LDF,3
G,Grama Panchayat,G14016,Badiadka Grama Panchayat,2,Kasaragod,21,21,1.0000,1,10,1,10,0,UDF,10,NDA,10,LDF,1
G,Grama Panchayat,G14017,Mogral-Puthur Grama Panchayat,2,Kasaragod,17,17,1.0000,1,8,2,4,3,UDF,8,NDA,4,OTH,3
G,Grama Panchayat,G14018,Madhur Grama Panchayat,2,Kasaragod,24,24,1.0000,1,9,0,15,0,NDA,15,UDF,9,,
G,Grama Panchayat,G14019,Chemnad Grama Panchayat,3,Udma,24,24,1.0000,1,18,4,1,1,UDF,18,LDF,4,NDA,1
G,Grama Panchayat,G14020,Chengala Grama Panchayat,2,Kasaragod,24,24,1.0000,1,19,4,0,1,UDF,19,LDF,4,OTH,1
G,Grama Panchayat,G14021,Uduma Grama Panchayat,3,Udma,22,22,1.0000,1,12,11,0,0,UDF,12,LDF,11,,
G,Grama Panchayat,G14022,Pallikkara Grama Panchayat,3,Udma,24,24,1.0000,1,11,12,1,0,LDF,12,UDF,11,NDA,1
G,Grama Panchayat,G14023,Ajanur Grama Panchayat,4,Kanhangad,24,24,1.0000,1,8,12,4,0,LDF,12,UDF,8,NDA,4
G,Grama Panchayat,G14024,Pullur-Periya Grama Panchayat,3,Udma,19,19,1.0000,1,9,9,1,0,UDF,9,LDF,9,NDA,1
G,Grama Panchayat,G14025,Madikai Grama Panchayat,4,Kanhangad,16,16,1.0000,1,0,15,1,0,LDF,15,NDA,1,,
G,Grama Panchayat,G14026,Kodom-Belur Grama Panchayat,4,Kanhangad,21,21,1.0000,1,4,15,1,1,LDF,15,UDF,4,NDA,1
G,Grama Panchayat,G14027,Kallar Grama Panchayat,4,Kanhangad,15,15,1.0000,1,12,1,1,1,UDF,12,LDF,1,NDA,1
G,Grama Panchayat,G14029,Balal Grama Panchayat,4,Kanhangad,17,17,1.0000,1,14,2,0,1,UDF,14,LDF,2,OTH,1
G,Grama Panchayat,G14030,Kinanur-Karindalam Grama Panchayat,4,Kanhangad,19,19,1.0000,1,5,14,0,0,LDF,14,UDF,5,,
G,Grama Panchayat,G14031,West Eleri Grama Panchayat,5,Thrikaripur,18,19,0.9474,2,9,10,0,0,LDF,10,UDF,9,,
G,Grama Panchayat,G14032,East Eleri Grama Panchayat,5,Thrikaripur,18,18,1.0000,1,11,2,0,5,UDF,11,OTH,5,LDF,2
G,Grama Panchayat,G14033,Kayyur-Chimeni Grama Panchayat,5,Thrikaripur,17,17,1.0000,1,1,16,0,0,LDF,16,UDF,1,,
G,Grama Panchayat,G14034,Cheruvathur Grama Panchayat,5,Thrikaripur,18,18,1.0000,1,5,13,0,0,LDF,13,UDF,5,,
G,Grama Panchayat,G14035,Valiyaparampa Grama Panchayat,5,Thrikaripur,5,5,1.0000,1,8,6,0,0,UDF,8,LDF,6,,
G,Grama Panchayat,G14036,Padanna Grama Panchayat,5,Thrikaripur,16,16,1.0000,1,7,9,0,0,LDF,9,UDF,7,,
